country,year,systemic_crisis,exch_usd,domestic_debt_default,sovereign_external_debt_default,gdp_weighted_default,inflation_annual_cpi,independence,inflation_crisis,banking_crisis,currency_crisis
Egypt,1906,false,0.2003,false,false,0.0,9.448742747,true,false,false,no_crisis
Egypt,1907,true,0.2006,false,false,0.0,1.307767076,true,false,true,no_crisis
Egypt,1908,false,0.1994,false,false,0.0,8.87047536,true,false,false,no_crisis
Egypt,1909,false,0.1995,false,false,0.0,1.185707419,true,false,false,no_crisis
Egypt,1910,false,0.1999,false,false,0.0,-11.7418844,true,false,false,no_crisis
Egypt,1911,false,0.1996,false,false,0.0,1.291827398,true,false,false,no_crisis
Egypt,1912,false,0.1998,false,false,0.0,6.24391108,true,false,false,no_crisis
Egypt,1913,false,0.2007,false,false,0.0,11.40380127,true,false,false,no_crisis
Egypt,1914,false,0.1996,false,false,0.0,-1.137384017,true,false,false,no_crisis
Egypt,1915,false,0.20600000000000002,false,false,0.0,-16.00060551,true,false,false,no_crisis
Egypt,1916,false,0.2049,false,false,0.0,19.326921,true,false,false,no_crisis
Egypt,1917,false,0.2049,false,false,0.0,35.4800225,true,true,false,no_crisis
Egypt,1918,false,0.2042,false,false,0.0,18.04671609,true,false,false,no_crisis
Egypt,1919,false,0.2554,false,false,0.0,12.1743099,true,false,false,no_crisis
Egypt,1920,false,0.2787,false,false,0.0,20.60262757,true,true,false,no_crisis
Egypt,1921,false,0.2343,false,false,0.0,-28.50213688,true,false,false,no_crisis
Egypt,1922,false,0.2112,false,false,0.0,-11.806767599999999,true,false,false,no_crisis
Egypt,1923,false,0.2244,false,false,0.0,-10.90447887,true,false,false,no_crisis
Egypt,1924,false,0.2074,false,false,0.0,7.201266764,true,false,false,no_crisis
Egypt,1925,false,0.2008,false,false,0.0,5.682103785,true,false,false,no_crisis
Egypt,1926,false,0.2011,false,false,0.0,-11.35479535,true,false,false,no_crisis
Egypt,1927,false,0.1998,false,false,0.0,-8.356955722,true,false,false,no_crisis
Egypt,1928,false,0.201,false,false,0.0,4.5057024000000006,true,false,false,no_crisis
Egypt,1929,false,0.1998,false,false,0.0,-3.3396603419999997,true,false,false,no_crisis
Egypt,1930,false,0.2008,false,false,0.0,-6.922294859,true,false,false,no_crisis
Egypt,1931,true,0.289,false,false,0.0,-5.020231154,true,false,true,no_crisis
Egypt,1932,false,0.2975,false,false,0.0,-10.84823995,true,false,false,no_crisis
Egypt,1933,false,0.1906,false,false,0.0,-9.793127400000001,true,false,false,no_crisis
Egypt,1934,false,0.1971,false,false,0.0,23.96925479,true,true,false,no_crisis
Egypt,1935,false,0.1979,false,false,0.0,5.648570427,true,false,false,no_crisis
Egypt,1936,false,0.1987,false,false,0.0,-7.249727067999999,true,false,false,no_crisis
Egypt,1937,false,0.1952,false,false,0.0,-1.022813275,true,false,false,no_crisis
Egypt,1938,false,0.2088,false,false,0.0,11.43314281,true,false,false,no_crisis
Egypt,1939,false,0.2481,false,false,0.0,-1.435148115,true,false,false,no_crisis
Egypt,1940,false,0.2416,false,false,0.0,10.38362042,true,false,false,no_crisis
Egypt,1941,false,0.2416,false,false,0.0,24.18818835,true,true,false,no_crisis
Egypt,1942,false,0.2416,false,false,0.0,40.76638415,true,true,false,no_crisis
Egypt,1943,false,0.2416,false,false,0.0,17.48643148,true,false,false,no_crisis
Egypt,1944,false,0.2416,false,false,0.0,11.37938502,true,false,false,no_crisis
Egypt,1945,false,0.2416,false,false,0.0,0.0,true,false,false,no_crisis
Egypt,1946,false,0.2416,false,false,0.0,2.119179547,true,false,false,no_crisis
Egypt,1947,false,0.2416,false,false,0.0,-3.112803427,true,false,false,no_crisis
Egypt,1948,false,0.2416,false,false,0.0,0.7139582109999999,true,false,false,no_crisis
Egypt,1949,false,0.3484,false,false,0.0,0.0,true,false,false,crisis
Egypt,1950,false,0.3484,false,false,0.0,8.510015609,true,false,false,no_crisis
Egypt,1951,false,0.3484,false,false,0.0,7.599868141,true,false,false,no_crisis
Egypt,1952,false,0.3484,false,false,0.0,-10.25483916,true,false,false,no_crisis
Egypt,1953,false,0.3484,false,false,0.0,-0.9527356240000001,true,false,false,no_crisis
Egypt,1954,false,0.3484,false,false,0.0,-2.885699962,true,false,false,no_crisis
Egypt,1955,false,0.3484,false,false,0.0,0.0,true,false,false,no_crisis
Egypt,1956,false,0.3484,false,false,0.0,3.961929343,true,false,false,no_crisis
Egypt,1957,false,0.3509,false,false,0.0,3.249231915,true,false,false,no_crisis
Egypt,1958,false,0.3509,false,false,0.0,-1.340547039,true,false,false,no_crisis
Egypt,1959,false,0.3509,false,false,0.0,0.694613697,true,false,false,no_crisis
Egypt,1960,false,0.3509,false,false,0.0,0.726128525,true,false,false,no_crisis
Egypt,1961,false,0.3509,false,false,0.0,1.17746005,true,false,false,no_crisis
Egypt,1962,false,0.4348,false,false,0.0,-4.203776274,true,false,false,crisis
Egypt,1963,false,0.4348,false,false,0.0,2.060865254,true,false,false,no_crisis
Egypt,1964,false,0.4348,false,false,0.0,7.824338769,true,false,false,no_crisis
Egypt,1965,false,0.4348,false,false,0.0,13.12090131,true,false,false,no_crisis
Egypt,1966,false,0.4348,false,false,0.0,6.693697414,true,false,false,no_crisis
Egypt,1967,false,0.4348,false,false,0.0,0.119617553,true,false,false,no_crisis
Egypt,1968,false,0.4348,false,false,0.0,0.455818017,true,false,false,no_crisis
Egypt,1969,false,0.4348,false,false,0.0,3.676736584,true,false,false,no_crisis
Egypt,1970,false,0.4348,false,false,0.0,3.36871659,true,false,false,no_crisis
Egypt,1971,false,0.4348,false,false,0.0,2.942979233,true,false,false,no_crisis
Egypt,1972,false,0.4348,false,false,0.0,2.424102664,true,false,false,no_crisis
Egypt,1973,false,0.4348,false,false,0.0,5.740312478,true,false,false,no_crisis
Egypt,1974,false,0.3913,false,false,0.0,10.64040499,true,false,false,no_crisis
Egypt,1975,false,0.3913,false,false,0.0,9.899265451,true,false,false,no_crisis
Egypt,1976,false,0.3913,false,false,0.0,10.29192345,true,false,false,no_crisis
Egypt,1977,false,0.3913,false,false,0.0,11.61462645,true,false,false,no_crisis
Egypt,1978,false,0.3913,false,false,0.0,11.27087249,true,false,false,no_crisis
Egypt,1979,false,0.7,false,false,0.0,9.90279235,true,false,false,crisis
Egypt,1980,true,0.6999999990000001,false,false,0.0,20.5,true,true,false,no_crisis
Egypt,1981,true,0.6999999990000001,false,false,0.0,10.4,true,false,true,no_crisis
Egypt,1982,true,0.6999999990000001,false,false,0.0,14.9,true,false,true,no_crisis
Egypt,1983,true,0.6999999990000001,false,false,0.0,15.982000000000001,true,false,true,no_crisis
Egypt,1984,false,0.7,false,true,0.4,17.06,true,false,false,no_crisis
Egypt,1985,false,0.7,false,false,0.0,12.107999999999999,true,false,false,no_crisis
Egypt,1986,false,0.7,false,false,0.0,23.9,true,true,false,no_crisis
Egypt,1987,false,0.7,false,false,0.0,25.185,true,true,false,no_crisis
Egypt,1988,false,0.7,false,false,0.0,15.185,true,false,false,no_crisis
Egypt,1989,false,1.1,false,false,0.0,20.129,true,true,false,crisis
Egypt,1990,false,2.0,false,false,0.0,21.219,true,true,true,crisis
Egypt,1991,false,3.33221,false,false,0.0,14.737,true,false,true,crisis
Egypt,1992,false,3.3386099999999996,false,false,0.0,21.142,true,true,true,no_crisis
Egypt,1993,false,3.3718,false,false,0.0,11.042,true,false,true,no_crisis
Egypt,1994,false,3.391,false,false,0.0,9.046,true,false,true,no_crisis
Egypt,1995,false,3.39,false,false,0.0,9.361,true,false,true,no_crisis
Egypt,1996,false,3.388,false,false,0.0,7.095,true,false,false,no_crisis
Egypt,1997,false,3.388,false,false,0.0,6.167000000000001,true,false,false,no_crisis
Egypt,1998,false,3.388,false,false,0.0,5.041,true,false,false,no_crisis
Egypt,1999,false,3.405,false,false,0.0,3.745,true,false,false,no_crisis
Egypt,2000,false,3.69,false,false,0.0,2.8489999999999998,true,false,false,no_crisis
Egypt,2001,false,4.49,false,false,0.0,2.431,true,false,false,crisis
Egypt,2002,false,4.5,false,false,0.0,3.21,true,false,false,no_crisis
Egypt,2003,false,6.1532,false,false,0.0,0.0,true,false,false,crisis
Egypt,2004,false,6.1314,false,false,0.0,8.106,true,false,false,no_crisis
Egypt,2005,false,5.7322,false,false,0.0,8.826,true,false,false,no_crisis
Egypt,2006,false,5.7036,false,false,0.0,4.202,true,false,false,no_crisis
Egypt,2007,false,5.5038,false,false,0.0,10.959000000000001,true,false,false,no_crisis
Egypt,2008,false,5.5041,false,false,0.0,11.698,true,false,false,no_crisis
Egypt,2009,false,5.4754,false,false,0.0,16.24,true,false,false,no_crisis
Egypt,2010,false,5.7926,false,false,0.0,11.69,true,false,false,no_crisis
Egypt,2011,false,6.0169,false,false,0.0,11.09,true,false,false,no_crisis
Egypt,2012,false,6.3057,false,false,0.0,8.65,true,false,false,no_crisis
Egypt,2013,false,6.94,false,false,0.0,6.914,true,false,false,no_crisis
Egypt,2014,false,7.15,false,false,0.0,10.099,true,false,false,no_crisis
Kenya,1948,false,4.9582,false,false,0.0,9.339830607,false,false,false,no_crisis
Kenya,1949,false,4.9582,false,false,0.0,3.5229202039999996,false,false,false,no_crisis
Kenya,1950,false,7.1428,false,false,0.0,8.553710537,false,false,false,no_crisis
Kenya,1951,false,7.1428,false,false,0.0,10.87767339,false,false,false,no_crisis
Kenya,1952,false,7.1428,false,false,0.0,6.4509261229999995,false,false,false,no_crisis
Kenya,1953,false,7.1428,false,false,0.0,3.032,false,false,false,no_crisis
Kenya,1954,false,7.1429,false,false,0.0,4.410280301,false,false,false,no_crisis
Kenya,1955,false,7.1429,false,false,0.0,6.369450435,false,false,false,no_crisis
Kenya,1956,false,7.1429,false,false,0.0,1.786276086,false,false,false,no_crisis
Kenya,1957,false,7.1429,false,false,0.0,2.630675184,false,false,false,no_crisis
Kenya,1958,false,7.1429,false,false,0.0,0.0,false,false,false,no_crisis
Kenya,1959,false,7.1429,false,false,0.0,0.856645697,false,false,false,no_crisis
Kenya,1960,false,7.1429,false,false,0.0,0.846051758,false,false,false,no_crisis
Kenya,1961,false,7.1429,false,false,0.0,2.520151341,false,false,false,no_crisis
Kenya,1962,false,7.1429,false,false,0.0,2.7406052439999997,false,false,false,no_crisis
Kenya,1963,false,7.1429,false,false,0.0,0.0,true,false,false,no_crisis
Kenya,1964,false,7.1429,false,false,0.0,-0.285715557,true,false,false,no_crisis
Kenya,1965,false,7.1429,false,false,0.0,5.762329909,true,false,false,no_crisis
Kenya,1966,false,7.1429,false,false,0.0,3.761913134,true,false,false,no_crisis
Kenya,1967,false,7.1429,false,false,0.0,0.537398087,true,false,false,no_crisis
Kenya,1968,false,7.1429,false,false,0.0,0.661865236,true,false,false,no_crisis
Kenya,1969,false,7.1429,false,false,0.0,-0.131090559,true,false,false,no_crisis
Kenya,1970,false,7.1429,false,false,0.0,1.8325938119999998,true,false,false,no_crisis
Kenya,1971,false,7.1429,false,false,0.0,5.6147735370000005,true,false,false,no_crisis
Kenya,1972,false,7.1429,false,false,0.0,4.52521913,true,false,false,no_crisis
Kenya,1973,false,6.9,false,false,0.0,12.66289775,true,false,false,no_crisis
Kenya,1974,false,7.1429,false,false,0.0,16.41376144,true,false,false,no_crisis
Kenya,1975,false,7.1429,false,false,0.0,19.734738399999998,true,false,false,no_crisis
Kenya,1976,false,8.27,false,false,0.0,9.527607326,true,false,false,crisis
Kenya,1977,false,7.9471,false,false,0.0,18.01088176,true,false,false,no_crisis
Kenya,1978,false,7.1588,false,false,0.0,15.35621451,true,false,false,no_crisis
Kenya,1979,false,7.3276,false,false,0.0,8.080283232000001,true,false,false,no_crisis
Kenya,1980,false,7.568499999,false,false,0.0,13.866,true,false,false,no_crisis
Kenya,1981,false,10.2862,false,false,0.0,7.895,true,false,false,crisis
Kenya,1982,false,12.7249,false,false,0.0,13.821,true,false,false,crisis
Kenya,1983,false,13.7959,false,false,0.0,11.603,true,false,false,no_crisis
Kenya,1984,false,15.7813,false,false,0.0,20.666999999999998,true,true,false,no_crisis
Kenya,1985,true,16.2843,false,false,0.0,11.398,true,false,true,no_crisis
Kenya,1986,true,16.0422,false,false,0.0,10.284,true,false,true,no_crisis
Kenya,1987,true,16.5149,false,false,0.0,13.007,true,false,true,no_crisis
Kenya,1988,true,18.5994,false,false,0.0,4.803999999999999,true,false,true,no_crisis
Kenya,1989,true,21.601,false,false,0.0,7.617000000000001,true,false,false,crisis
Kenya,1990,false,24.0841,false,false,0.0,11.2,true,false,false,no_crisis
Kenya,1991,false,28.0741,false,false,0.0,19.104,true,false,false,crisis
Kenya,1992,true,36.2163,false,false,0.0,27.331999999999997,true,true,true,crisis
Kenya,1993,true,68.1631,false,false,0.0,45.979,true,true,true,crisis
Kenya,1994,true,44.8389,false,true,0.0,28.814,true,true,true,no_crisis
Kenya,1995,true,55.9389,false,true,0.0,1.554,true,false,true,no_crisis
Kenya,1996,true,55.0211,false,true,0.0,8.862,true,false,false,no_crisis
Kenya,1997,true,62.6778,false,true,0.0,11.924000000000001,true,false,false,no_crisis
Kenya,1998,true,61.9056,false,true,0.0,6.716,true,false,false,no_crisis
Kenya,1999,true,72.9306,false,false,0.0,5.752999999999999,true,false,false,crisis
Kenya,2000,false,78.0361,false,true,0.0,9.955,true,false,false,no_crisis
Kenya,2001,false,78.6,false,false,0.0,5.824,true,false,false,no_crisis
Kenya,2002,false,77.0722,false,false,0.0,2.156,true,false,false,no_crisis
Kenya,2003,false,76.1389,false,false,0.0,5.983,true,false,false,no_crisis
Kenya,2004,false,77.3444,false,false,0.0,8.381,true,false,false,no_crisis
Kenya,2005,false,72.3667,false,false,0.0,7.8229999999999995,true,false,false,no_crisis
Kenya,2006,false,69.3967,false,false,0.0,6.041,true,false,false,no_crisis
Kenya,2007,false,62.675,false,false,0.0,4.265,true,false,false,no_crisis
Kenya,2008,false,77.71111111,false,false,0.0,15.100999999999999,true,false,false,crisis
Kenya,2009,false,75.82,false,false,0.0,10.552,true,false,false,no_crisis
Kenya,2010,false,80.75194444,false,false,0.0,4.309,true,false,false,no_crisis
Kenya,2011,false,85.0681,false,false,0.0,14.022,true,false,false,no_crisis
Kenya,2012,false,86.0008,false,false,0.0,9.378,true,false,false,no_crisis
Kenya,2013,false,86.31,false,false,0.0,5.7170000000000005,true,false,false,no_crisis
Kenya,2014,false,89.35,false,false,0.0,6.877999999999999,true,false,false,no_crisis
Mauritius,1947,false,3.3085,false,false,0.0,-9.090909091,false,false,false,no_crisis
Mauritius,1948,false,3.3085,false,false,0.0,31.99785465,false,true,false,no_crisis
Mauritius,1949,false,4.7619,false,false,0.0,1.023932388,false,false,false,no_crisis
Mauritius,1950,false,4.7619,false,false,0.0,4.904878735,false,false,false,no_crisis
Mauritius,1951,false,4.792009999999999,false,false,0.0,11.15115499,false,false,false,no_crisis
Mauritius,1952,false,4.74495,false,false,0.0,1.941981994,false,false,false,no_crisis
Mauritius,1953,false,4.74292,false,false,0.0,-0.6344318870000001,false,false,false,no_crisis
Mauritius,1954,false,4.78754,false,false,0.0,0.956872627,false,false,false,no_crisis
Mauritius,1955,false,4.75544,false,false,0.0,-0.315372291,false,false,false,no_crisis
Mauritius,1956,false,4.78651,false,false,0.0,2.8574812210000005,false,false,false,no_crisis
Mauritius,1957,false,4.66297,false,false,0.0,-0.926032535,false,false,false,no_crisis
Mauritius,1958,false,4.75764,false,false,0.0,0.622571969,false,false,false,no_crisis
Mauritius,1959,false,4.76189,false,false,0.0,-0.618719992,false,false,false,no_crisis
Mauritius,1960,false,4.75544,false,false,0.0,1.8693761000000002,false,false,false,no_crisis
Mauritius,1961,false,4.7481599999999995,false,false,0.0,-0.612777053,false,false,false,no_crisis
Mauritius,1962,false,4.75764,false,false,0.0,0.798570117,false,false,false,no_crisis
Mauritius,1963,false,4.76768,false,false,0.0,1.753672463,true,false,false,no_crisis
Mauritius,1964,false,4.77879,false,false,0.0,1.8269885,true,false,false,no_crisis
Mauritius,1965,false,4.75714,false,false,0.0,1.893322561,true,false,false,no_crisis
Mauritius,1966,false,4.77862,false,false,0.0,2.982014118,true,false,false,no_crisis
Mauritius,1967,false,5.541,false,false,0.0,2.9378304010000003,true,false,false,no_crisis
Mauritius,1968,false,5.59189,false,false,0.0,5.329676052,true,false,false,no_crisis
Mauritius,1969,false,5.55392,false,false,0.0,2.978677387,true,false,false,no_crisis
Mauritius,1970,false,5.57016,false,false,0.0,0.011228728,true,false,false,no_crisis
Mauritius,1971,false,5.2236199999999995,false,false,0.0,1.886196037,true,false,false,no_crisis
Mauritius,1972,false,5.6783,false,false,0.0,5.551930333,true,false,false,no_crisis
Mauritius,1973,false,5.7392,false,false,0.0,20.82296472,true,true,false,no_crisis
Mauritius,1974,false,5.6774,false,false,0.0,23.79801683,true,true,false,no_crisis
Mauritius,1975,false,6.5892,false,false,0.0,15.20534955,true,false,false,no_crisis
Mauritius,1976,false,6.638999999999999,false,false,0.0,10.75945144,true,false,false,no_crisis
Mauritius,1977,false,6.3503,false,false,0.0,9.794534492999999,true,false,false,no_crisis
Mauritius,1978,false,5.921,false,false,0.0,9.063188827000001,true,false,false,no_crisis
Mauritius,1979,false,7.5855,false,false,0.0,23.21616753,true,true,false,crisis
Mauritius,1980,false,7.8349,false,false,0.0,33.04,true,true,false,no_crisis
Mauritius,1981,false,10.3293,false,false,0.0,26.45,true,true,false,crisis
Mauritius,1982,false,10.8605,false,false,0.0,13.384,true,false,false,no_crisis
Mauritius,1983,false,12.7233,false,false,0.0,7.452000000000001,true,false,false,crisis
Mauritius,1984,false,15.6033,false,false,0.0,5.525,true,false,false,crisis
Mauritius,1985,false,14.31,false,false,0.0,8.321,true,false,false,no_crisis
Mauritius,1986,false,13.1367,false,false,0.0,4.336,true,false,false,no_crisis
Mauritius,1987,false,12.1752,false,false,0.0,0.7190000000000001,true,false,false,no_crisis
Mauritius,1988,false,13.8337,false,false,0.0,3.6,true,false,false,no_crisis
Mauritius,1989,false,14.995999999999999,false,false,0.0,13.61,true,false,false,no_crisis
Mauritius,1990,false,14.322000000000001,false,false,0.0,10.705,true,false,false,no_crisis
Mauritius,1991,false,14.7939,false,false,0.0,12.817,true,false,false,no_crisis
Mauritius,1992,false,16.998,false,false,0.0,2.8569999999999998,true,false,false,no_crisis
Mauritius,1993,false,18.6558,false,false,0.0,15.288,true,false,false,no_crisis
Mauritius,1994,false,17.8626,false,false,0.0,7.335,true,false,false,no_crisis
Mauritius,1995,false,17.6641,false,false,0.0,6.026,true,false,false,no_crisis
Mauritius,1996,false,17.9715,false,false,0.0,6.553,true,false,true,no_crisis
Mauritius,1997,false,22.265,false,false,0.0,6.831,true,false,false,crisis
Mauritius,1998,false,24.7835,false,false,0.0,6.808,true,false,false,no_crisis
Mauritius,1999,false,25.468000000000004,false,false,0.0,6.872000000000001,true,false,false,no_crisis
Mauritius,2000,false,27.8817,false,false,0.0,4.23,true,false,false,no_crisis
Mauritius,2001,false,30.3942,false,false,0.0,5.391,true,false,false,no_crisis
Mauritius,2002,false,29.1968,false,false,0.0,6.414,true,false,false,no_crisis
Mauritius,2003,false,26.0877,false,false,0.0,3.931,true,false,false,no_crisis
Mauritius,2004,false,28.2044,false,false,0.0,4.703,true,false,false,no_crisis
Mauritius,2005,false,30.6666,false,false,0.0,4.921,true,false,false,no_crisis
Mauritius,2006,false,34.3368,false,false,0.0,8.93,true,false,false,no_crisis
Mauritius,2007,false,28.2162,false,false,0.0,8.827,true,false,false,no_crisis
Mauritius,2008,false,31.7555,false,false,0.0,9.731,true,false,false,no_crisis
Mauritius,2009,false,30.2905,false,false,0.0,2.516,true,false,false,no_crisis
Mauritius,2010,false,30.39,false,false,0.0,2.929,true,false,false,no_crisis
Mauritius,2011,false,29.33,false,false,0.0,6.526,true,false,false,no_crisis
Mauritius,2012,false,30.52,false,false,0.0,4.902,true,false,false,no_crisis
Mauritius,2013,false,30.12512987,false,false,0.0,4.131,true,false,false,no_crisis
Mauritius,2014,false,31.737458399999998,false,false,0.0,3.772,true,false,false,no_crisis
Morocco,1940,false,0.917,false,false,0.0,25.0,false,true,false,no_crisis
Morocco,1941,false,0.917,false,false,0.0,32.0,false,true,false,no_crisis
Morocco,1942,false,0.75,false,false,0.0,38.1935295,false,true,false,no_crisis
Morocco,1943,false,0.5,false,false,0.0,28.50635593,false,true,false,crisis
Morocco,1944,false,0.5674,false,false,0.0,34.8116396,false,true,false,crisis
Morocco,1945,false,0.5657,false,false,0.0,18.98618075,false,false,false,no_crisis
Morocco,1946,false,1.2228,false,false,0.0,56.75522894,false,true,false,no_crisis
Morocco,1947,false,1.2228,false,false,0.0,57.47303544,false,true,false,crisis
Morocco,1948,false,1.2228,false,false,0.0,40.14656285,false,true,false,no_crisis
Morocco,1949,false,2.197,false,false,0.0,22.99979203,false,true,false,crisis
Morocco,1950,false,3.5824,false,false,0.0,1.6255842319999998,false,false,false,crisis
Morocco,1951,false,3.5824,false,false,0.0,23.2010648,false,true,false,no_crisis
Morocco,1952,false,3.5824,false,false,0.0,5.1943667410000005,false,false,false,no_crisis
Morocco,1953,false,3.5824,false,false,0.0,-1.234239604,false,false,false,no_crisis
Morocco,1954,false,3.5824,false,false,0.0,2.49932689,false,false,false,no_crisis
Morocco,1955,false,3.5824,false,false,0.0,5.86226574,false,false,false,no_crisis
Morocco,1956,false,3.5824,false,false,0.0,5.714750199,true,false,false,no_crisis
Morocco,1957,false,3.5875,false,false,0.0,2.317242942,true,false,false,no_crisis
Morocco,1958,false,4.2958,false,false,0.0,4.383973421,true,false,false,crisis
Morocco,1959,false,4.908,false,false,0.0,-2.1711618180000003,true,false,false,crisis
Morocco,1960,false,5.0605,false,false,0.0,2.2193474419999997,true,false,false,no_crisis
Morocco,1961,false,5.0605,false,false,0.0,2.27574134,true,false,false,no_crisis
Morocco,1962,false,5.0241,false,false,0.0,5.408269117000001,true,false,false,no_crisis
Morocco,1963,false,5.0226,false,false,0.0,5.738828475,true,false,false,no_crisis
Morocco,1964,false,5.0226,false,false,0.0,4.233330742,true,false,false,no_crisis
Morocco,1965,false,5.0235,false,false,0.0,2.481368989,true,false,false,no_crisis
Morocco,1966,false,5.0265,false,false,0.0,-0.234959675,true,false,false,no_crisis
Morocco,1967,false,5.0276,false,false,0.0,-1.126519599,true,false,false,no_crisis
Morocco,1968,false,5.0409,false,false,0.0,1.138535071,true,false,false,no_crisis
Morocco,1969,false,5.0493,false,false,0.0,1.691647635,true,false,false,no_crisis
Morocco,1970,false,5.0269,false,false,0.0,1.915840245,true,false,false,no_crisis
Morocco,1971,false,4.76,false,false,0.0,4.3974410719999995,true,false,false,no_crisis
Morocco,1972,false,4.5569,false,false,0.0,3.211368966,true,false,false,no_crisis
Morocco,1973,false,3.8851,false,false,0.0,7.1933481189999995,true,false,false,no_crisis
Morocco,1974,false,4.1548,false,false,0.0,15.97890765,true,false,false,no_crisis
Morocco,1975,false,3.8379,false,false,0.0,7.00696628,true,false,false,no_crisis
Morocco,1976,false,4.2041,false,false,0.0,10.97328486,true,false,false,no_crisis
Morocco,1977,false,4.32,false,false,0.0,10.81415052,true,false,false,no_crisis
Morocco,1978,false,3.88645,false,false,0.0,9.720054887,true,false,false,no_crisis
Morocco,1979,false,3.7388,false,false,0.0,8.651393052000001,true,false,false,no_crisis
Morocco,1980,false,4.334149999,false,false,0.0,9.408,true,false,false,no_crisis
Morocco,1981,false,5.333349999,false,false,0.0,12.493,true,false,false,no_crisis
Morocco,1982,false,6.267549999,false,false,0.0,10.527999999999999,true,false,false,no_crisis
Morocco,1983,true,8.060999999,false,true,0.13,6.207999999999999,true,false,true,no_crisis
Morocco,1984,true,9.551199999,false,false,0.0,12.448,true,false,true,no_crisis
Morocco,1985,false,9.621299999,false,false,0.0,7.729,true,false,false,crisis
Morocco,1986,false,8.7117,false,true,0.13,8.734,true,false,false,no_crisis
Morocco,1987,false,7.8003,false,true,0.13,2.699,true,false,false,no_crisis
Morocco,1988,false,8.2106,false,true,0.13,2.369,true,false,false,no_crisis
Morocco,1989,false,8.1218,false,true,0.13,3.138,true,false,false,no_crisis
Morocco,1990,false,8.0429,false,true,0.13,6.026,true,false,false,no_crisis
Morocco,1991,false,8.1499,false,false,0.0,8.991,true,false,false,no_crisis
Morocco,1992,false,9.0487,false,false,0.0,5.74,true,false,false,no_crisis
Morocco,1993,false,9.6512,false,false,0.0,5.183,true,false,false,no_crisis
Morocco,1994,false,8.9596,false,false,0.0,5.142,true,false,false,no_crisis
Morocco,1995,false,8.4689,false,false,0.0,6.124,true,false,false,no_crisis
Morocco,1996,false,8.7995,false,false,0.0,2.987,true,false,false,no_crisis
Morocco,1997,false,9.7141,false,false,0.0,1.041,true,false,false,no_crisis
Morocco,1998,false,9.2551,false,false,0.0,2.745,true,false,false,no_crisis
Morocco,1999,false,10.087,false,false,0.0,0.69,true,false,false,no_crisis
Morocco,2000,false,10.619000000000002,false,false,0.0,1.923,true,false,false,no_crisis
Morocco,2001,false,11.56,false,false,0.0,0.613,true,false,false,no_crisis
Morocco,2002,false,10.167,false,false,0.0,2.779,true,false,false,no_crisis
Morocco,2003,false,8.7499,false,false,0.0,1.163,true,false,false,no_crisis
Morocco,2004,false,8.2177,false,false,0.0,1.493,true,false,false,no_crisis
Morocco,2005,false,9.2494,false,false,0.0,0.983,true,false,false,no_crisis
Morocco,2006,false,8.4566,false,false,0.0,3.285,true,false,false,no_crisis
Morocco,2007,false,7.7132,false,false,0.0,2.036,true,false,false,no_crisis
Morocco,2008,false,8.0982,false,false,0.0,3.891,true,false,false,no_crisis
Morocco,2009,false,7.8601,false,false,0.0,0.972,true,false,false,no_crisis
Morocco,2010,false,8.3569,false,false,0.0,0.9940000000000001,true,false,false,no_crisis
Morocco,2011,false,8.5772,false,false,0.0,0.907,true,false,false,no_crisis
Morocco,2012,false,8.4335,false,false,0.0,1.287,true,false,false,no_crisis
Morocco,2013,false,8.15,false,false,0.0,1.881,true,false,false,no_crisis
Morocco,2014,false,8.82,false,false,0.0,0.44299999999999995,true,false,false,no_crisis
Nigeria,1954,false,0.0,false,false,0.0,3.10291645,false,false,false,no_crisis
Nigeria,1955,false,0.0,false,false,0.0,6.173562277,false,false,false,no_crisis
Nigeria,1956,false,0.0,false,false,0.0,6.862909067,false,false,false,no_crisis
Nigeria,1957,false,0.0,false,false,0.0,1.5463968469999998,false,false,false,no_crisis
Nigeria,1958,false,0.0,false,false,0.0,-3.399990138,false,false,false,no_crisis
Nigeria,1959,false,0.0,false,false,0.0,4.707596881000001,false,false,false,no_crisis
Nigeria,1960,false,0.0,false,false,0.0,4.325727898,true,false,false,no_crisis
Nigeria,1961,false,0.0,false,false,0.0,6.217386806,true,false,false,no_crisis
Nigeria,1962,false,0.0,false,false,0.0,2.911602856,true,false,false,no_crisis
Nigeria,1963,false,0.0,false,false,0.0,-1.028492383,true,false,false,no_crisis
Nigeria,1964,false,0.0,false,false,0.0,0.9380307609999999,true,false,false,no_crisis
Nigeria,1965,false,0.0,false,false,0.0,4.601492448999999,true,false,false,no_crisis
Nigeria,1966,false,0.0,false,false,0.0,8.140460297,true,false,false,no_crisis
Nigeria,1967,false,0.0,false,false,0.0,-4.55304656,true,false,false,no_crisis
Nigeria,1968,false,0.0,false,false,0.0,2.733415482,true,false,false,no_crisis
Nigeria,1969,false,0.0,false,false,0.0,11.00320434,true,false,false,no_crisis
Nigeria,1970,false,0.0,false,false,0.0,13.41347233,true,false,false,no_crisis
Nigeria,1971,false,0.0,false,false,0.0,15.47842436,true,false,false,no_crisis
Nigeria,1972,false,0.0,false,false,0.0,-0.008248214,true,false,false,no_crisis
Nigeria,1973,false,0.657894999,false,false,0.0,11.67346946,true,false,false,crisis
Nigeria,1974,false,0.616218881,false,false,0.0,11.25943742,true,false,false,no_crisis
